,Unnamed: 0,Text,Sent,Vader_Sent
4448,4448,"Top rated weather app By far the best weather app.  As good as this app is, it can be improved 1.  Cloud cover overlay is poor. 2.  Needs option to add isobars on map overlay.  Implement the above for 5.  Also,  customer service is exceptional.",Positive,Positive
4449,4449,"Love this app. This one is a bargain.  Well laid out,  easy to read.  5 star,  no doubt.",Positive,Positive
4450,4450,"Loved it Something different. Anything with words. This app is easy to use and understand. It's fun and challenging, keeps me engaged.",Positive,Positive
4451,4451,"Great Game Good in actual, even great in mobile",Positive,Positive
4452,4452,Lock screen Can this me added as a lock screen too That would be amazing,Positive,Positive
4453,4453,Spo good can't stop squashing zombies This   is the best  game  I have  ever seen in history though  it would  be cool if you could make a plant editing app for this still cool though,Positive,Positive
4454,4454,"New  Improved Im a fan of the original game, this one doesn't have as corrupted of an economy, lacking a trade feature. The new improvements seem to be pretty good, got a 3 Asteroth in a free pact.",Positive,Positive
4455,4455,Great for toddlers 2 year old absolutely loves this game.,Positive,Positive
4456,4456,Wonderful I can scrible all i want.,Positive,Positive
4457,4457,Quite Addictive Cool amazing awesome nice keep up the good apps,Positive,Positive
4458,4458,"Awesome As others have said, I played on browser but bought anyway to support. Also, I would like to get in touch with the developer for some questions, as this topic is my masters thesis.",Positive,Positive
4459,4459,Love it Bosh mind blown away,Positive,Positive
4460,4460,Good,Positive,Positive
4461,4461,Wow This app is amazingly fun When I got on the app I had no idea how to use it so I thought it was hrorrible but then I found out how to do it and I am addicted I have made so many people And it is so much fun and never gets old Awesome worth 3.00,Positive,Positive
4462,4462,Ok Rite,Positive,Positive
4463,4463,"Best solitaire app out. Tried near all of them on the play store,  tbis is hands down the best.  Tons of variants and no bugs.  Even tracks your scores and times.  Quit reading reviews and buy it, you wont regret it.",Positive,Positive
4464,4464,I love its awesome,Positive,Positive
4465,4465,this. is  best  game,Positive,Positive
4466,4466,I Like It Very nice game that can teach you some things.,Positive,Positive
4467,4467,"Great Had the free version, 4 lets my husband and I trade pokemon and enable super fast forward. Haven't run into an glitches in the month we've had it. Tried others first, not as smooth. Thanks",Positive,Positive
4468,4468,good one nice nicer,Positive,Positive
4469,4469,Wow Cool . I love it,Positive,Positive
4470,4470,Every Google install updates of Google play I tried and it worked Any body TRY,Positive,Positive
4471,4471,"Great gun sim I love this sim, as realistic a gun as I'll ever get to shoot in the UK. Only thing is there hasn't been too many updates recently,  or any to be more precise. Has the publisher moved on to other projects Great app anyway.",Positive,Positive
4472,4472,Great app Simple to use and combines the different power distributors into 1 app,Positive,Positive
4473,4473,"Excellent tracking tool I have used this app on many phones, currently on HTC One and it' s worked extremely well on all. Tracking is outstanding, nice community, and great customer service. Thanks",Positive,Positive
4474,4474,Woodland Beautiful,Positive,Positive
4475,4475,Fun and Addicting Love this game. Minimal adds. Easy to figure out. No frills. Just a great way to kill time.,Positive,Positive
4476,4476,Amardeep ragni verma Every good,Positive,Positive
4477,4477,Parker you can not threaten her,Positive,Positive
4478,4478,"Fun App We have had more fun with this. The best things are on the free one though, don't spend the money.",Positive,Positive
4479,4479,Simply put its solitaire Pretty good,Positive,Positive
4480,4480,Relaxing game It's a cool game not a lot of noise in this one I enjoy it.,Positive,Positive
4481,4481,Good  Also try WILD WALLET  ny Online Dwnld Wild Wallt Right Now Do not forget to ntr My nus   d   1072816,Positive,Positive
4482,4482,"Now working After issue of not working, is now working. All I did was to uninstall and install again. Now am smiling.... great game",Positive,Positive
4483,4483,6 stars Compared to my dads GPS it wasn't as accurate.  About 23yrds off but more up to date on the course changes than his. Played 9 holes and drained 35 battery.  Overall a great app and totally satisfied.,Positive,Positive
4484,4484,"This app beats sharing on facebook Fb is ok for pity peeps, but pinterest is for the no drama sharing. Absolutely love it",Positive,Positive
4485,4485,Good for Home Run Derby Fans This is the only home run game that uses real MLB players and stadiums. It takes a little bit of time to unlock better hear but overall great game,Positive,Positive
4486,4486,Like it Fun good game,Positive,Positive
4487,4487,Awesome game I can't stop playing it. Every night before going to sleep on playing. Just awesome and so many y levels.,Positive,Positive
4488,4488,"Best grocerypantry app ever I LOVE this app I bought it years ago, but never used it to its full potential until recently. It has eliminated the need for three other apps.  The scanning capability is my favorite feature and I love the pictures.",Positive,Positive
4489,4489,I want to know the end..come on I want to know what will happen to may and how iam gonna fight Titan...when is the next update comingthe third chapter in the 7th act,Positive,Neutral
4490,4490,Kids loves this I use this for my little ones. It's keeps them busy for a while.,Positive,Positive
4491,4491,So much fun I love this game And I love the multiplayer its amazing I highly recommend this game to every one,Positive,Positive
4492,4492,It works great I can play a lot of songs an I can mix them,Positive,Positive
4493,4493,Best best best I like so much this app make me happy even i overworked my phone but become smooth,Positive,Positive
4494,4494,I just bought it When I finish this I will buy the second,Positive,Neutral
4495,4495,"A little laggyslow motion Only down side is its a little laggy at times, but other wise its a great app. Also I would love too see slow motion on all the guns especially the fully automatic ones.",Positive,Positive
4496,4496,Love it Great game a day really fun,Positive,Positive
4497,4497,Nice Need more colors to choose frm,Positive,Positive
4498,4498,Cute little bears.... Hours of entertainment Seems super simple and it is. But it's also very challenging and makes you use that thing that sits on top of your shoulders Love it,Positive,Positive
4499,4499,"Great  worth the money Good game, good story and content, graphic displays very well on my Z3compact, run so smoothly, does not sap battery much or heat up the phone .. skills and special attacks are cool, so far i dont see any disappointed point",Positive,Positive
4500,4500,Excellent This is an excellent app,Positive,Positive
4501,4501,My favorite app,Positive,Positive
4502,4502,Awesome game Addicted  already... Hoping  there  are more maps fun game either way.  Challenges  are fun and it's not tooo easy.,Positive,Positive
4503,4503,A good one U can win at this one unlike others for the 1.56 I spent its wroth it good job,Positive,Positive
4504,4504,"Request It needs to add the player's name,multiplayer onlineand bluetooth,and be able to create your own team,and a playbook",Positive,Positive
4505,4505,So.  Niceeee Without any issue a nice game.,Positive,Negative
4506,4506,The best game ever I played,Positive,Positive
4507,4507,Cute Totally adorable game for the whole family.,Positive,Positive
4508,4508,"Love it but..... Level 3 in calling all agents, battle ala mode goes black screen on me, and than stops working.",Positive,Neutral
4509,4509,"Best Of all the different apps with this concept, this is by far the best. Well made, excellent variety of songs and categories ",Positive,Positive
4510,4510,Spot on little rally game well worth the few pence too buy ,Positive,Positive
4511,4511,Loved it Even my 15th year old plays it It is even fun for me,Positive,Positive
4512,4512,Talking tom cat I love it because it does a lot of auasmesest thing I ever did in my life,Positive,Positive
4513,4513,Berry rush I loved it I just hope my mom will let me buy it soon.,Positive,Positive
4514,4514," Best application, now i wait Material Design ",Positive,Positive
4515,4515,Right on target Now I can let the family have some quality wake up calls,Positive,Neutral
4516,4516,AWESOME I LOVE IT,Positive,Positive
