,Text,is_pos
7447,Does not open in my HTC one Every time I try it shuts down before it starts. Have full version and haven't played,false
7448,Ads Why do I have to clear these Ads in a game I've purchased.,false
7449,Sucks crashes,false
7450,Keeps lagging REALLY BAD ON s6 edge. This used to be an awesome launcher.  But it's keeps lagging really bad all the time and freezes. FIX ASAP PLEASE OR ILL BE FORCED TO QUIT USING IT.,false
7451,"Wirklich mager Da gibt es inoffizielle Apps, die knnen viel mehr und sind gratis.",false
7452,"Wtf man with the connect 5 I've followed all hint guides on web as well as trying to play myself, but the effn robot is relentless",false
7453,"Very buggy, doesn't work with Chromecast Very glichy, crashes a lot. They can do better",false
7454,I hate Di pwede gamitin sa pinas number ...,false
7455,Modle excrable Duel quizz tait un bon jeu de quizz jusqu' cette mise  jour. Le choix d'ajouter un mode stratgique dans lequel le joueur achte ses rponses est littralement dbile.,false
7456,sobuj nice,false
7457,I like but... Needs an option to show band and song title permanently instead of just 10 seconds...  I feel like the street name is a rarely useful feature whereas seeing the music title is far more useful,false
7458,Can't access the the app I can't access the app even if i use my id number,false
7459,Won't load I sent an email to the company about it never loading and I still haven't received a response. I loved their previous game and I like to try this one,false
7460,Hated it Because it only lets you do one room. And it only let me do the bathroom.,false
7461,It keeps freezing up. Update please everytime I go on the tournament's it freezes and takes my tokens and doesn't give me mt prize.,false
7462,Ehh Hate the fact that I have to sign in anytime the app closes if I want to keep track of what I have done. Not nearly the amount of quizzes on the site. Should have read the reviews before purchasing. Still fun though.,false
7463,Terrible Not age appropriate at all,false
7464,Newest android update Now guild only show clouds then game shuts down,false
7465,Stupid This game is stupid they keep making stuff complicated.and by the way they voice sound stupid.,false
7466,This is a waste of time I could'nt even read any qr code even with perfect distanceand lighting if i could i want to give this app 5 star,false
7467,Absolute rubbish I downloaded the app and it just went black and then back to the homepage. Do not download it,false
7468,It Incredible my mom thanks my phone is on were i can call and  text People,false
7469,U Y can't u change the steering wheel too the right side I'm not lefthanded,false
7470,"I Loved Le Tour 14... This one is not nearly as good. I want real riders and have dream team as an option. I like riding as the real team, not a '' make your own team.",false
7471,"I don't care or want to see anything about the wnba. If you like the wnba good for you, I would rather see the sports  teams I have set as my favorites.",false
7472,"Idk Why would u show the childs private spot, like if kids deez days wanna be stupid and have a baby as a teen then u know what that is there problem and they will find out with there child but not to put that nasty crap in a CHIl DRENS game",false
7473,"Not locked Sometimes, my Whatsapp and Line are not locked for like 3 seconds right after I open the apps. I have read the convo when the lock key appears. Happens after I upgraded my OS to Lollypop 5.0.2.",false
7474,App closes automatically Once I start racing while using weapons the app closes automatically. Using moto g 2 and gen. Resolve it,false
7475,"It doesn't work on the restricted profile in lollipop It doesn't work on restricted profile in lollipop, can not take advantage on restricted users feature for my 3 yo girl",false
7476,Does nothing different than free one I want a refund Does nothing different than free one I want a refund,false
7477,I liked playing this game but now it just shuts down all the time. If you can fix it that would be awesome and then ill give you a 5 star. Just that little let down.,false
7478,"Update is worst. After update it is working very bad, playing unwanted shots. Worst update ever.",false
7479,I'm not able to log into my gmail account. Fix this and will giive 5 stars,false
7480,"Pathetic Do not waste your time on installing this app. Its horrible, I had it for only one day and only two rooms are free and I finished it within 10 minutes trust me do not install this app.",false
7481,"Broken on Lollipop As many others have already said, this app doesn't run on Nexus 7 Lollipop. Please can it be fixed",false
7482,DO NOT BUY Crashes after every race Try to get in touch with company but they will not reply.,false
7483,Error Five nights at Freddy's won't download due to error How much times do I have to press install for fitve nights at Freddy's to actually install Plz fix it and I will rate ,false
